name,real_amp_ssim,real_amp_l1,real_phase_mae_true_support,real_support_dice,real_support_iou,real_support_volume_ratio,threshold
val_diff_000016,0.9548242092132568,0.005745524540543556,0.5641722679138184,0.7657433748245239,0.6204085350036621,1.5003533363342285,0.05
val_diff_000017,0.9427803754806519,0.006875872611999512,0.726569652557373,0.7520853281021118,0.6026737093925476,1.5775924921035767,0.05
val_diff_000018,0.9586388468742371,0.004794970154762268,0.7938876152038574,0.6124911904335022,0.44143229722976685,1.7789267301559448,0.05
val_diff_000019,0.9374436140060425,0.007199820131063461,0.7739655375480652,0.6557376980781555,0.4878048896789551,1.6662538051605225,0.05
val_diff_000020,0.9450837969779968,0.006704517640173435,0.623267650604248,0.7018091678619385,0.5406055450439453,1.624423623085022,0.05
val_diff_000021,0.9491656422615051,0.005980592221021652,0.55326247215271,0.7695468664169312,0.6254174113273621,1.497078537940979,0.05
val_diff_000022,0.9351181983947754,0.00811797846108675,0.4459361135959625,0.8732872605323792,0.7750753164291382,1.2642852067947388,0.05
val_diff_000023,0.9391405582427979,0.0072364346124231815,0.7096207737922668,0.6917455792427063,0.5287546515464783,1.7636499404907227,0.05
val_diff_000024,0.9130281805992126,0.011953228153288364,0.5638834834098816,0.7487848401069641,0.5984461307525635,1.4900175333023071,0.05
val_diff_000025,0.9264200925827026,0.009278516285121441,0.46285852789878845,0.7814671397209167,0.6413180232048035,1.4423835277557373,0.05
val_diff_000026,0.9296253323554993,0.008403233252465725,0.6528472304344177,0.7636950612068176,0.6177238821983337,1.4253599643707275,0.05
val_diff_000027,0.9763379693031311,0.0027413200587034225,0.6204460859298706,0.7199035882949829,0.5623823404312134,1.562166690826416,0.05
val_diff_000028,0.9210845232009888,0.009065995924174786,0.5541263818740845,0.7774860858917236,0.6359732151031494,1.5510783195495605,0.05
val_diff_000029,0.960456907749176,0.0046460796147584915,0.7704406380653381,0.6861463785171509,0.5222395658493042,1.7438524961471558,0.05
val_diff_000030,0.9391550421714783,0.0075189825147390366,0.4303570091724396,0.8213011026382446,0.6967861652374268,1.3023624420166016,0.05
val_diff_000031,0.9277142882347107,0.010254835709929466,0.43155914545059204,0.8471081256866455,0.7347680926322937,1.3023581504821777,0.05
val_diff_000016,0.963208794593811,0.0053166672587394714,0.3094564378261566,0.8859052062034607,0.7951793074607849,1.2001413106918335,0.075
val_diff_000017,0.9559347629547119,0.006398768629878759,0.3232216238975525,0.8559948801994324,0.7482439279556274,1.2934035062789917,0.075
val_diff_000018,0.9724459648132324,0.0038225529715418816,0.3427402675151825,0.8325312733650208,0.7131080031394958,1.3230855464935303,0.075
val_diff_000019,0.9503994584083557,0.006731747649610043,0.4879213273525238,0.8211748600006104,0.6966044306755066,1.316581130027771,0.075
val_diff_000020,0.9518933296203613,0.006240189075469971,0.3797084391117096,0.8252455592155457,0.7024834752082825,1.3299744129180908,0.075
val_diff_000021,0.9533565044403076,0.005999987479299307,0.42468321323394775,0.8717719912528992,0.7726913094520569,1.235000729560852,0.075
val_diff_000022,0.9379442930221558,0.00908907875418663,0.27358490228652954,0.8877310752868652,0.7981263399124146,1.1169856786727905,0.075
val_diff_000023,0.9526501297950745,0.006834908854216337,0.3972032070159912,0.8177791833877563,0.6917312741279602,1.4063200950622559,0.075
val_diff_000024,0.936923086643219,0.009807990863919258,0.3233890235424042,0.8482980728149414,0.7365604043006897,1.282300591468811,0.075
val_diff_000025,0.9362555146217346,0.008852364495396614,0.30522218346595764,0.8401143550872803,0.7243079543113708,1.242995262145996,0.075
val_diff_000026,0.9343410730361938,0.008831735700368881,0.5995522141456604,0.8662957549095154,0.7641285061836243,1.1564788818359375,0.075
val_diff_000027,0.9804622530937195,0.002338814316317439,0.2149261236190796,0.8918356895446777,0.8047865033149719,1.1588548421859741,0.075
val_diff_000028,0.9358434081077576,0.008632993325591087,0.3816191256046295,0.8433889150619507,0.7291896939277649,1.3083995580673218,0.075
val_diff_000029,0.9686689376831055,0.004313519224524498,0.34823834896087646,0.8338647484779358,0.7150669693946838,1.3296618461608887,0.075
val_diff_000030,0.9495385885238647,0.007053537294268608,0.2953369617462158,0.911575436592102,0.8375182151794434,1.1184051036834717,0.075
val_diff_000031,0.9388136863708496,0.00973321869969368,0.270693302154541,0.8823976516723633,0.7895452976226807,1.1501283645629883,0.075
val_diff_000016,0.9632901549339294,0.0052765547297894955,0.30783984065055847,0.8921473026275635,0.8052940964698792,1.1689045429229736,0.1
val_diff_000017,0.9563615918159485,0.006348864641040564,0.3182865083217621,0.8637775182723999,0.760218620300293,1.261225700378418,0.1
val_diff_000018,0.9725971221923828,0.0037907115183770657,0.3331834375858307,0.8414215445518494,0.7262534499168396,1.2806036472320557,0.1
val_diff_000019,0.9503075480461121,0.006703069433569908,0.47916141152381897,0.8251726627349854,0.7023777961730957,1.2804813385009766,0.1
val_diff_000020,0.9519639611244202,0.006198978517204523,0.37673017382621765,0.8317185640335083,0.7119163274765015,1.291716456413269,0.1
val_diff_000021,0.9535017609596252,0.005956592038273811,0.411578506231308,0.8793148398399353,0.7846224904060364,1.1963802576065063,0.1
val_diff_000022,0.9378846883773804,0.009063338860869408,0.27908721566200256,0.8905322551727295,0.802666187286377,1.0977015495300293,0.1
val_diff_000023,0.9529833197593689,0.006792123895138502,0.3859911561012268,0.8250632286071777,0.7022192478179932,1.3664921522140503,0.1
val_diff_000024,0.9374160170555115,0.009750367142260075,0.3183020353317261,0.8546154499053955,0.7461384534835815,1.256956696510315,0.1
val_diff_000025,0.936595618724823,0.00880146399140358,0.30356594920158386,0.8445591330528259,0.7309409976005554,1.2176400423049927,0.1
val_diff_000026,0.9342594146728516,0.0088154636323452,0.6057330369949341,0.8659670948982239,0.763617217540741,1.1182116270065308,0.1
val_diff_000027,0.9805030226707458,0.0023209082428365946,0.21117541193962097,0.8972259163856506,0.8136080503463745,1.1246141195297241,0.1
val_diff_000028,0.9366575479507446,0.008535225875675678,0.374467670917511,0.8549488186836243,0.7466468214988708,1.2615209817886353,0.1
val_diff_000029,0.9687877297401428,0.004284650087356567,0.3388773500919342,0.8411298394203186,0.7258188724517822,1.2943135499954224,0.1
val_diff_000030,0.949508011341095,0.0070213451981544495,0.2984440326690674,0.9135450720787048,0.8408494591712952,1.0964609384536743,0.1
val_diff_000031,0.9394251704216003,0.00965307466685772,0.2644309401512146,0.8897112607955933,0.8013332486152649,1.124056339263916,0.1
val_diff_000016,0.9633817672729492,0.00523596815764904,0.3067556619644165,0.8970432877540588,0.8133078217506409,1.1416254043579102,0.125
val_diff_000017,0.9567044377326965,0.0062965527176856995,0.31812092661857605,0.870197057723999,0.770220160484314,1.2344595193862915,0.125
