name,real_amp_l1,real_amp_ssim,real_phase_mae_true_support,real_support_dice,real_support_iou,real_support_volume_ratio,threshold
val_diff_000007,0.006285517476499081,0.9391431212425232,0.7943245768547058,0.7229039669036865,0.5660529136657715,1.6234619617462158,0.1
val_diff_000008,0.005611080676317215,0.9340233206748962,0.3082502484321594,0.7606716752052307,0.6137773990631104,1.6056275367736816,0.1
val_diff_000009,0.010552221909165382,0.8470458388328552,0.23984049260616302,0.6210815906524658,0.45041215419769287,2.2021288871765137,0.1
val_diff_000010,0.003803079016506672,0.9428131580352783,0.20446789264678955,0.7011371850967407,0.539808452129364,1.84170663356781,0.1
val_diff_000011,0.005611510947346687,0.9340222477912903,1.398638367652893,0.6410256624221802,0.4716981053352356,2.0344648361206055,0.1
val_diff_000012,0.002236133674159646,0.9769126772880554,0.13679273426532745,0.802600622177124,0.6702864766120911,1.46368408203125,0.1
val_diff_000013,0.0053703333251178265,0.9292054176330566,0.18364453315734863,0.6606249809265137,0.4932337701320648,1.9962546825408936,0.1
val_diff_000014,0.0029353962745517492,0.9665900468826294,0.5040310025215149,0.7855647802352905,0.6468560099601746,1.5212159156799316,0.1
val_diff_000015,0.0050730048678815365,0.934724748134613,1.1268490552902222,0.611752450466156,0.44066524505615234,2.248729705810547,0.1
val_diff_000000,0.007212730124592781,0.9273024201393127,0.5085636973381042,0.8505179286003113,0.739914059638977,1.331076979637146,0.125
val_diff_000001,0.011556671932339668,0.8067665696144104,0.7706537842750549,0.6543868780136108,0.48631131649017334,2.019275426864624,0.125
val_diff_000002,0.006275102496147156,0.9300615787506104,0.2421935647726059,0.673554003238678,0.5077885389328003,1.9119455814361572,0.125
val_diff_000003,0.006881522014737129,0.9304269552230835,0.2376808375120163,0.7514796257019043,0.6018961668014526,1.6448328495025635,0.125
val_diff_000004,0.00439117755740881,0.9482893347740173,0.4295271635055542,0.6325092315673828,0.46253275871276855,2.125419855117798,0.125
val_diff_000005,0.006810811348259449,0.9272323250770569,0.2051081657409668,0.7911022901535034,0.6543996334075928,1.4894418716430664,0.125
val_diff_000006,0.004366625566035509,0.9495623707771301,0.30963006615638733,0.8113575577735901,0.6825917959213257,1.445838451385498,0.125
val_diff_000007,0.005725680850446224,0.9537680745124817,0.5286684632301331,0.8128228783607483,0.6846686005592346,1.381762981414795,0.125
val_diff_000008,0.0048860651440918446,0.9554510712623596,0.17902593314647675,0.8417279720306396,0.7267100811004639,1.342810869216919,0.125
val_diff_000009,0.008981168270111084,0.8897550106048584,0.19679296016693115,0.7153820991516113,0.5568831562995911,1.7739498615264893,0.125
val_diff_000010,0.003205185057595372,0.9653630256652832,0.19975510239601135,0.8015103340148926,0.6687670350074768,1.4738702774047852,0.125
