name,chi2_modulus,inference_ms,paper_modulus_mae,pearson_corr,pearson_loss,phase_wca,phase_wca_direct,phase_wca_inverted,real_amp_global_ssim,real_amp_l1,real_amp_mse,real_amp_rel_l1,real_amp_rmse,real_amp_ssim,real_phase_l1_true_support,real_phase_mae_intersection,real_phase_mae_true_support,real_phase_mse_true_support,real_phase_rel_l1_true_support,real_phase_rmse_true_support,real_support_dice,real_support_iou,real_support_l1,real_support_mse,real_support_pred_fraction,real_support_rel_l1,real_support_rmse,real_support_true_fraction,real_support_volume_ratio,relative_l1_modulus,relative_log_mse,twin_flip_selected,voxel_mse,voxel_rmse
val_diff_000030,7.725688578458234e-14,14.883296966552734,8.258301022578962e-06,1.0,0.0,0.8750730156898499,0.8750730156898499,0.9153474569320679,0.9246278405189514,0.011377272196114063,0.003101568901911378,0.38215166330337524,0.05569181963801384,0.8744892477989197,0.24147219955921173,0.21825265884399414,0.24147219955921173,0.2037542462348938,0.1979953944683075,0.45139145851135254,0.7243518829345703,0.567830502986908,0.0305023193359375,0.0305023193359375,0.06980514526367188,0.7466616630554199,0.1746491640806198,0.040851593017578125,1.7087496519088745,6.932940550541389e-07,3.911645313214862e-12,0.0,4.678330500773598e-10,0.00010231242777081206
val_diff_000031,7.308593292197629e-14,14.883296966552734,9.979032256524079e-06,0.9999998807907104,1.1920928955078125e-07,0.8004111051559448,0.8004111051559448,0.9306684732437134,0.9533668756484985,0.012633677572011948,0.0029728540685027838,0.2977927029132843,0.054523978382349014,0.8348031640052795,0.49699050188064575,0.4949437975883484,0.49699050188064575,0.2912919819355011,0.8626397848129272,0.5397146940231323,0.6988650560379028,0.5371195673942566,0.042003631591796875,0.042003631591796875,0.0904693603515625,0.8569538593292236,0.20494790375232697,0.049015045166015625,1.8457467555999756,8.298167699649639e-07,8.753523079996217e-12,0.0,7.470698504263851e-10,0.0001036680769175291
val_diff_000032,9.10568075476216e-14,29.429346084594727,5.419690751296002e-06,1.0,0.0,0.45957010984420776,0.9644113779067993,0.45957010984420776,0.9637648463249207,0.0022893587592989206,0.00046520173782482743,0.2726505398750305,0.021568767726421356,0.9711194634437561,0.2715960144996643,0.26539310812950134,0.2715960144996643,0.10820052027702332,0.42262181639671326,0.32893848419189453,0.745953381061554,0.5948370099067688,0.0070648193359375,0.0070648193359375,0.017333984375,0.674435555934906,0.08405254036188126,0.01047515869140625,1.6547706127166748,5.17507032782305e-07,1.389117228363379e-12,1.0,1.697551821333576e-10,0.00010084520181408152
val_diff_000033,7.916421424641884e-14,29.429346084594727,7.03287423675647e-06,1.0,0.0,0.5468237400054932,0.5468237400054932,0.979198157787323,0.9745292067527771,0.0036967191845178604,0.0006259061046876013,0.22674734890460968,0.025018315762281418,0.9522576332092285,0.14927314221858978,0.14586275815963745,0.14927314221858978,0.053320422768592834,0.2794257700443268,0.23091217875480652,0.7503833174705505,0.6004907488822937,0.013042449951171875,0.013042449951171875,0.03255462646484375,0.6622118949890137,0.11420359462499619,0.019695281982421875,1.6529150009155273,5.802290843348601e-07,2.2909586554209493e-12,0.0,2.944064436682936e-10,0.00010146135173272341
val_diff_000034,8.785111310291582e-14,29.429346084594727,6.449074135161936e-06,0.9999998807907104,1.1920928955078125e-07,0.810027539730072,0.9792602062225342,0.810027539730072,0.8864471912384033,0.007246632128953934,0.002065991749987006,0.5544968247413635,0.04545329138636589,0.9216187596321106,0.650062620639801,0.6477599143981934,0.650062620639801,0.48648127913475037,0.9564816951751709,0.6974821090698242,0.6099231243133545,0.4387693405151367,0.02129364013671875,0.02129364013671875,0.037830352783203125,1.2706578969955444,0.1459234356880188,0.016757965087890625,2.2574551105499268,5.780232186225476e-07,2.4114818215209555e-12,1.0,2.481563843304002e-10,0.00010123317770194262
val_diff_000035,7.278077066800309e-14,29.429346084594727,8.712609997019172e-06,1.0,0.0,0.7667937278747559,0.7667937278747559,0.9925022721290588,0.9161013960838318,0.013035431504249573,0.00309539120644331,0.4614185690879822,0.05563633143901825,0.8175633549690247,0.6581466197967529,0.6589794754981995,0.6581466197967529,0.48665860295295715,1.0989660024642944,0.6976091861724854,0.5889062285423279,0.4173402190208435,0.047298431396484375,0.047298431396484375,0.08096694946289062,1.3875335454940796,0.2174820452928543,0.034088134765625,2.3752238750457764,6.382113042491255e-07,3.04169146467248e-12,0.0,4.708841094824834e-10,0.00010232733620796353
val_diff_000036,9.008357346748999e-14,29.429346084594727,5.0067860684066545e-06,1.0,0.0,0.6764512062072754,0.9536736607551575,0.6764512062072754,0.9650422930717468,0.002127905609086156,0.00038213463267311454,0.25715529918670654,0.01954852044582367,0.9813039898872375,0.12814395129680634,0.11926984041929245,0.12814395129680634,0.0454920195043087,0.11932305246591568,0.21328860521316528,0.8038709759712219,0.6720604300498962,0.00579833984375,0.00579833984375,0.01761627197265625,0.48531290888786316,0.07614689320325851,0.0119476318359375,1.4744572639465332,5.269495204629493e-07,1.4451742753884833e-12,1.0,1.4139772686050378e-10,0.00010070450662169605
val_diff_000037,7.800234931706548e-14,29.429346084594727,8.680524842930026e-06,0.9999999403953552,5.960464477539063e-08,0.6370522975921631,0.6370522975921631,0.9558610916137695,0.9654108881950378,0.007675595581531525,0.0015584477223455906,0.25290852785110474,0.039477307349443436,0.8991320729255676,0.25261110067367554,0.24945780634880066,0.25261110067367554,0.09420756995677948,0.30628731846809387,0.3069325387477875,0.7342739105224609,0.5801206827163696,0.02600860595703125,0.02600860595703125,0.061405181884765625,0.713105320930481,0.161271870136261,0.036472320556640625,1.6836105585098267,6.446562110795639e-07,3.6365342161170933e-12,0.0,5.408700709530478e-10,0.00010266873869113624
val_diff_000038,9.116156180627444e-14,29.429346084594727,6.855454103060765e-06,1.0,0.0,0.6963242292404175,0.9873954057693481,0.6963242292404175,0.9396224021911621,0.006028059404343367,0.0013680248521268368,0.3675185441970825,0.036986954510211945,0.9184719920158386,1.5379915237426758,1.5381072759628296,1.5379915237426758,2.5088894367218018,1.5123943090438843,1.5839474201202393,0.6995869874954224,0.5379729270935059,0.019145965576171875,0.019145965576171875,0.040996551513671875,0.8421140909194946,0.13836897909641266,0.022735595703125,1.8031879663467407,5.934452929068357e-07,2.4680075691452252e-12,1.0,3.00873936875945e-10,0.00010149322042707354
val_diff_000039,7.678931682143439e-14,29.429346084594727,1.0246616511722095e-05,1.0000001192092896,-1.1920928955078125e-07,0.8913560509681702,0.8913560509681702,0.9480478763580322,0.9142034649848938,0.01745591312646866,0.005808763671666384,0.4150019586086273,0.07621531188488007,0.7942079305648804,0.3898811340332031,0.383946031332016,0.3898811340332031,0.20356832444667816,0.5510944128036499,0.4511854946613312,0.6660884618759155,0.49934980273246765,0.0469970703125,0.0469970703125,0.09313583374023438,0.9871004223823547,0.21678809821605682,0.047611236572265625,1.9561734199523926,7.214405286504189e-07,4.750387149615731e-12,0.0,7.889361386403948e-10,0.00010386980284238234
