name,normal_paper_modulus_mae,recalibrated_paper_modulus_mae,delta_paper_modulus_mae,normal_chi2_modulus,recalibrated_chi2_modulus,delta_chi2_modulus,normal_pearson_corr,recalibrated_pearson_corr,delta_pearson_corr,normal_real_amp_l1,recalibrated_real_amp_l1,delta_real_amp_l1,normal_real_amp_ssim,recalibrated_real_amp_ssim,delta_real_amp_ssim,normal_real_support_iou,recalibrated_real_support_iou,delta_real_support_iou,normal_real_support_dice,recalibrated_real_support_dice,delta_real_support_dice,normal_real_support_volume_ratio,recalibrated_real_support_volume_ratio,delta_real_support_volume_ratio,normal_real_phase_mae_true_support,recalibrated_real_phase_mae_true_support,delta_real_phase_mae_true_support
val_diff_001209,3.9775102138519287,3.991447925567627,0.013937711715698242,0.01970568858087063,0.01985507272183895,0.00014938414096832275,0.9898290038108826,0.9897583723068237,-7.063150405883789e-05,0.004621764179319143,0.00492422329261899,0.00030245911329984665,0.9633665680885315,0.9603100419044495,-0.0030565261840820312,0.7433978319168091,0.7520412802696228,0.00864344835281372,0.8528149127960205,0.8584743738174438,0.00565946102142334,1.2215224504470825,1.2010077238082886,-0.020514726638793945,0.40185609459877014,0.3874341547489166,-0.014421939849853516
val_diff_001210,4.025230407714844,4.024709701538086,-0.0005207061767578125,0.012530265375971794,0.012589044868946075,5.877949297428131e-05,0.9936277866363525,0.9936841130256653,5.632638931274414e-05,0.007486039772629738,0.007582439109683037,9.639933705329895e-05,0.948591411113739,0.9481150507926941,-0.0004763603210449219,0.7699530720710754,0.7701095342636108,0.0001564621925354004,0.8700265288352966,0.8701264262199402,9.989738464355469e-05,1.1990200281143188,1.1872375011444092,-0.011782526969909668,0.24740326404571533,0.25409942865371704,0.006696164608001709
val_diff_001211,4.125420570373535,4.126811981201172,0.0013914108276367188,0.016846422106027603,0.016880249604582787,3.382749855518341e-05,0.9913985729217529,0.9914073944091797,8.821487426757812e-06,0.007059176452457905,0.007020142860710621,-3.9033591747283936e-05,0.9473003149032593,0.9477536678314209,0.0004533529281616211,0.806038498878479,0.8096989393234253,0.003660440444946289,0.892603874206543,0.8948438167572021,0.0022399425506591797,1.1879173517227173,1.173944354057312,-0.013972997665405273,0.2992209196090698,0.3078080713748932,0.008587151765823364
val_diff_001212,3.5496275424957275,3.5626003742218018,0.012972831726074219,0.021498538553714752,0.021585848182439804,8.730962872505188e-05,0.9887015223503113,0.9887083768844604,6.854534149169922e-06,0.00322139379568398,0.00314135430380702,-8.00394918769598e-05,0.9760210514068604,0.9764353036880493,0.00041425228118896484,0.6414066553115845,0.6904639005661011,0.0490572452545166,0.781532883644104,0.8168928027153015,0.03535991907119751,1.3461947441101074,1.3217699527740479,-0.02442479133605957,0.34930598735809326,0.34908562898635864,-0.00022035837173461914
val_diff_001213,4.325986862182617,4.351651191711426,0.025664329528808594,0.015953384339809418,0.01648949459195137,0.0005361102521419525,0.9920581579208374,0.9919710755348206,-8.70823860168457e-05,0.008358013816177845,0.008354753255844116,-3.2605603337287903e-06,0.9404363632202148,0.9402204155921936,-0.00021594762802124023,0.750490128993988,0.7522886395454407,0.0017985105514526367,0.8574628233909607,0.8586355447769165,0.0011727213859558105,1.2274634838104248,1.2138564586639404,-0.013607025146484375,0.3446684181690216,0.3467950224876404,0.0021266043186187744
val_diff_001214,4.091887474060059,4.130157470703125,0.038269996643066406,0.02000533789396286,0.020437879487872124,0.0004325415939092636,0.9899009466171265,0.9898565411567688,-4.4405460357666016e-05,0.006889319978654385,0.006825945805758238,-6.337417289614677e-05,0.9521904587745667,0.9524548649787903,0.0002644062042236328,0.7180479168891907,0.7242075800895691,0.006159663200378418,0.835888147354126,0.8400468826293945,0.004158735275268555,1.2941666841506958,1.2756667137145996,-0.01849997043609619,0.3438968062400818,0.34528231620788574,0.001385509967803955
val_diff_001215,3.3416664600372314,3.342803955078125,0.0011374950408935547,0.029223501682281494,0.029398947954177856,0.0001754462718963623,0.984337329864502,0.9842949509620667,-4.2378902435302734e-05,0.0022769176866859198,0.0022581969387829304,-1.8720747902989388e-05,0.9790160655975342,0.9791304469108582,0.00011438131332397461,0.6758241653442383,0.6796193718910217,0.0037952065467834473,0.8065573573112488,0.809253990650177,0.0026966333389282227,1.3682750463485718,1.3494176864624023,-0.018857359886169434,0.42750418186187744,0.4289388358592987,0.0014346539974212646
val_diff_001216,5.0918755531311035,5.093719482421875,0.0018439292907714844,0.03373938053846359,0.03391861543059349,0.00017923489212989807,0.9827876687049866,0.982742190361023,-4.547834396362305e-05,0.008617447689175606,0.008628711104393005,1.1263415217399597e-05,0.9355660676956177,0.9355825781822205,1.6510486602783203e-05,0.7750856280326843,0.7766135931015015,0.0015279650688171387,0.8732938170433044,0.874262809753418,0.0009689927101135254,1.1363499164581299,1.1312217712402344,-0.005128145217895508,0.4670228362083435,0.4695201516151428,0.0024973154067993164
val_diff_001217,3.9022364616394043,3.931427478790283,0.029191017150878906,0.028259892016649246,0.0289319958537817,0.0006721038371324539,0.985400915145874,0.9852445125579834,-0.000156402587890625,0.005371179431676865,0.005568026565015316,0.00019684713333845139,0.9609733819961548,0.9597285985946655,-0.0012447834014892578,0.6712230443954468,0.6733466982841492,0.0021236538887023926,0.8032716512680054,0.8047904372215271,0.0015187859535217285,1.4210525751113892,1.3931735754013062,-0.027878999710083008,0.39207953214645386,0.3733808398246765,-0.018698692321777344
val_diff_001218,3.476616859436035,3.4912848472595215,0.014667987823486328,0.026943601667881012,0.027606546878814697,0.0006629452109336853,0.985864520072937,0.9856379628181458,-0.00022655725479125977,0.003644036129117012,0.0035651042126119137,-7.893191650509834e-05,0.9711817502975464,0.9716881513595581,0.0005064010620117188,0.6730769276618958,0.6834254264831543,0.010348498821258545,0.8045976758003235,0.8119461536407471,0.007348477840423584,1.3803467750549316,1.3483622074127197,-0.031984567642211914,0.42313191294670105,0.4201973080635071,-0.0029346048831939697
val_diff_001219,4.0728912353515625,4.0727643966674805,-0.00012683868408203125,0.022769417613744736,0.022678419947624207,-9.099766612052917e-05,0.9880974292755127,0.9881587028503418,6.127357482910156e-05,0.004456926137208939,0.0044019147753715515,-5.5011361837387085e-05,0.9652688503265381,0.9658738374710083,0.0006049871444702148,0.7724999785423279,0.7787764072418213,0.006276428699493408,0.871650218963623,0.87563157081604,0.003981351852416992,1.222570538520813,1.2102272510528564,-0.012343287467956543,0.4651963412761688,0.46787551045417786,0.002679169178009033
val_diff_001220,4.855988025665283,4.900893211364746,0.04490518569946289,0.050390489399433136,0.052674300968647,0.002283811569213867,0.9749884009361267,0.9741052985191345,-0.0008831024169921875,0.0107045853510499,0.010719026438891888,1.444108784198761e-05,0.921881914138794,0.9215285778045654,-0.0003533363342285156,0.7303619384765625,0.7296085357666016,-0.0007534027099609375,0.8441724181175232,0.8436689972877502,-0.0005034208297729492,1.1679935455322266,1.1359179019927979,-0.03207564353942871,0.6750009655952454,0.6936225891113281,0.018621623516082764
val_diff_001221,3.9451494216918945,3.977750539779663,0.032601118087768555,0.014582471922039986,0.01510479487478733,0.000522322952747345,0.9924631118774414,0.9923127293586731,-0.00015038251876831055,0.0045702168717980385,0.004498886875808239,-7.13299959897995e-05,0.9647812843322754,0.9652381539344788,0.00045686960220336914,0.7428175806999207,0.7471605539321899,0.004342973232269287,0.8524329662322998,0.8552855253219604,0.0028525590896606445,1.2107573747634888,1.1951701641082764,-0.015587210655212402,0.2762358784675598,0.2813801169395447,0.005144238471984863
val_diff_001222,3.6246442794799805,3.660494327545166,0.03585004806518555,0.017490139231085777,0.01816856674849987,0.000678427517414093,0.9910714030265808,0.9907642006874084,-0.0003072023391723633,0.004316380713135004,0.004271297715604305,-4.5082997530698776e-05,0.9666807055473328,0.9670250415802002,0.00034433603286743164,0.7971989512443542,0.799723207950592,0.002524256706237793,0.887157142162323,0.8887180089950562,0.0015608668327331543,1.1858717203140259,1.1715097427368164,-0.014361977577209473,0.2837962806224823,0.29360321164131165,0.009806931018829346
val_diff_001223,4.205075740814209,4.208001136779785,0.002925395965576172,0.013969664461910725,0.01409493014216423,0.0001252656802535057,0.9928775429725647,0.9928205013275146,-5.704164505004883e-05,0.0073688700795173645,0.0073432885110378265,-2.5581568479537964e-05,0.9469479322433472,0.9471808075904846,0.00023287534713745117,0.812603771686554,0.814755916595459,0.0021521449089050293,0.8966149091720581,0.8979234099388123,0.0013085007667541504,1.157755970954895,1.1485316753387451,-0.009224295616149902,0.31046417355537415,0.31551647186279297,0.005052298307418823
val_diff_001224,4.110612869262695,4.107466697692871,-0.0031461715698242188,0.019727744162082672,0.019693654030561447,-3.4090131521224976e-05,0.989858865737915,0.9899076819419861,4.881620407104492e-05,0.00511878402903676,0.005041652824729681,-7.713120430707932e-05,0.9596298933029175,0.9602203369140625,0.0005904436111450195,0.7910411953926086,0.7964107990264893,0.005369603633880615,0.8833311200141907,0.8866689205169678,0.0033378005027770996,1.206865906715393,1.1922166347503662,-0.014649271965026855,0.33078905940055847,0.33570629358291626,0.004917234182357788
val_diff_001225,4.168410301208496,4.198553085327148,0.030142784118652344,0.01803111843764782,0.018514033406972885,0.0004829149693250656,0.9906949996948242,0.9904804229736328,-0.00021457672119140625,0.005116126034408808,0.005012162029743195,-0.00010396400466561317,0.9640446305274963,0.9644984602928162,0.0004538297653198242,0.7715529203414917,0.7750446796417236,0.0034917593002319336,0.8710469603538513,0.8732677698135376,0.0022208094596862793,1.2489211559295654,1.2297600507736206,-0.019161105155944824,0.2847684323787689,0.2930532991886139,0.00828486680984497
val_diff_001226,3.9769742488861084,3.989551305770874,0.012577056884765625,0.02639942057430744,0.026981264352798462,0.0005818437784910202,0.9863240122795105,0.9860997796058655,-0.00022423267364501953,0.005639846436679363,0.005557546392083168,-8.230004459619522e-05,0.9581547975540161,0.9585738182067871,0.0004190206527709961,0.7361917495727539,0.743775486946106,0.007583737373352051,0.848053514957428,0.8530633449554443,0.005009829998016357,1.302467942237854,1.281540036201477,-0.020927906036376953,0.36400148272514343,0.36777204275131226,0.0037705600261688232
val_diff_001227,3.8698043823242188,3.862696409225464,-0.007107973098754883,0.02682562917470932,0.026623951271176338,-0.00020167790353298187,0.9859951138496399,0.9861206412315369,0.00012552738189697266,0.0038567730225622654,0.0038476623594760895,-9.110663086175919e-06,0.9701352715492249,0.9702212810516357,8.600950241088867e-05,0.698089599609375,0.6986006498336792,0.0005110502243041992,0.8222058415412903,0.82256019115448,0.00035434961318969727,1.3294146060943604,1.3188831806182861,-0.010531425476074219,0.44967859983444214,0.4632391929626465,0.013560593128204346
val_diff_001228,4.485662460327148,4.503602027893066,0.01793956756591797,0.016783753409981728,0.017252227291464806,0.000468473881483078,0.9918856620788574,0.9918405413627625,-4.51207160949707e-05,0.007662866730242968,0.007574617862701416,-8.824886754155159e-05,0.9474417567253113,0.9482676982879639,0.0008259415626525879,0.7546664476394653,0.758675217628479,0.004008769989013672,0.8601822257041931,0.8627803921699524,0.0025981664657592773,1.2595192193984985,1.249405026435852,-0.010114192962646484,0.309970498085022,0.31721967458724976,0.007249176502227783
val_diff_001229,4.484584331512451,4.512631416320801,0.02804708480834961,0.01682320423424244,0.01720772124826908,0.00038451701402664185,0.9913468360900879,0.9912561774253845,-9.065866470336914e-05,0.0057839867658913136,0.005730887874960899,-5.30988909304142e-05,0.9574639201164246,0.9575124382972717,4.851818084716797e-05,0.759417712688446,0.7620272636413574,0.002609550952911377,0.8632602691650391,0.86494380235672,0.0016835331916809082,1.2065982818603516,1.1937860250473022,-0.012812256813049316,0.29750198125839233,0.29945865273475647,0.0019566714763641357
