name,chi2_modulus,inference_ms,paper_modulus_mae,pearson_corr,pearson_loss,phase_wca,phase_wca_direct,phase_wca_inverted,real_amp_global_ssim,real_amp_l1,real_amp_mse,real_amp_rel_l1,real_amp_rmse,real_amp_ssim,real_phase_l1_true_support,real_phase_mae_intersection,real_phase_mae_true_support,real_phase_mse_true_support,real_phase_rel_l1_true_support,real_phase_rmse_true_support,real_support_dice,real_support_iou,real_support_l1,real_support_mse,real_support_pred_fraction,real_support_rel_l1,real_support_rmse,real_support_true_fraction,real_support_volume_ratio,relative_l1_modulus,relative_log_mse,twin_flip_selected,voxel_mse,voxel_rmse
val_diff_000020,8.447565292678955e-14,25.332759857177734,6.6552588577906135e-06,1.0,0.0,0.6458057165145874,0.6458057165145874,0.9962024688720703,0.908996045589447,0.007829069159924984,0.0019580312073230743,0.4731529653072357,0.0442497581243515,0.9024412035942078,0.6254337430000305,0.6194454431533813,0.6254337430000305,0.4681154787540436,0.6912285089492798,0.6841896772384644,0.6284446120262146,0.4581984579563141,0.026180267333984375,0.026180267333984375,0.048126220703125,1.1721605062484741,0.16180320084095,0.022335052490234375,2.1547396183013916,5.865419439032848e-07,2.0785842665127507e-12,0.0,2.8465904633456773e-10,0.00010141330858459696
val_diff_000021,7.560290148913781e-14,25.332759857177734,7.058779374347068e-06,1.0000001192092896,-1.1920928955078125e-07,0.7600183486938477,0.7600183486938477,0.9886823892593384,0.9004154205322266,0.010470048524439335,0.0023296542931348085,0.5386360287666321,0.04826659709215164,0.8425852060317993,0.7790825366973877,0.7760145664215088,0.7790825366973877,0.7134402394294739,1.1517764329910278,0.8446539044380188,0.570303201675415,0.39889800548553467,0.039951324462890625,0.039951324462890625,0.0662078857421875,1.4925181865692139,0.19987830519676208,0.026767730712890625,2.473421573638916,6.346082273012144e-07,2.858668596977809e-12,0.0,2.981299651594327e-10,0.00010147970169782639
val_diff_000022,6.697688058462589e-14,25.332759857177734,8.679589882376604e-06,1.0,0.0,0.8692362308502197,0.8692362308502197,0.9928335547447205,0.9330701231956482,0.015071545727550983,0.003101656213402748,0.38967984914779663,0.055692605674266815,0.7848692536354065,1.971340537071228,1.9772857427597046,1.971340537071228,3.9519119262695312,2.2406809329986572,1.9879416227340698,0.6400460004806519,0.4706379771232605,0.059696197509765625,0.059696197509765625,0.11223602294921875,1.1135700941085815,0.2443280816078186,0.053607940673828125,2.0936455726623535,7.196582032520382e-07,4.739705589812404e-12,0.0,5.140127212754919e-10,0.00010253785876557231
val_diff_000023,9.071745226763364e-14,25.332759857177734,7.677606845390983e-06,1.0000001192092896,-1.1920928955078125e-07,0.6965147256851196,0.986908495426178,0.6965147256851196,0.8575032353401184,0.012319235131144524,0.003210590686649084,0.6981371641159058,0.05666216462850571,0.8413302302360535,0.7820720672607422,0.7826938033103943,0.7820720672607422,0.7395119667053223,1.5754283666610718,0.8599488139152527,0.4674224853515625,0.30499106645584106,0.046054840087890625,0.046054840087890625,0.06607437133789062,2.257479429244995,0.2146039456129074,0.0204010009765625,3.2387807369232178,5.955170649940555e-07,2.452419127149663e-12,1.0,3.8482605990708407e-10,0.00010190597095061094
val_diff_000024,6.958970617636229e-14,25.332759857177734,9.45145893638255e-06,0.9999999403953552,5.960464477539063e-08,0.871672511100769,0.871672511100769,0.9808432459831238,0.8781126737594604,0.01818685606122017,0.0062354071997106075,0.5479952096939087,0.07896465808153152,0.7987502217292786,0.8454943895339966,0.8446172475814819,0.8454943895339966,0.7927138805389404,1.4417856931686401,0.8903447985649109,0.5827221870422363,0.41115596890449524,0.052310943603515625,0.052310943603515625,0.0884857177734375,1.4185372591018677,0.22871588170528412,0.036876678466796875,2.399503469467163,6.847320150882297e-07,4.1752673367312365e-12,0.0,5.764360100357635e-10,0.0001028417973429896
val_diff_000025,7.824172760422313e-14,25.332759857177734,7.865243787819054e-06,1.0,0.0,0.7225699424743652,0.9851142168045044,0.7225699424743652,0.9061437249183655,0.014364847913384438,0.0029318970628082752,0.5161105394363403,0.054147087037563324,0.7742242217063904,0.5589491128921509,0.5518175363540649,0.5589491128921509,0.3966818153858185,0.7719796895980835,0.6298267841339111,0.561618983745575,0.39045217633247375,0.059909820556640625,0.059909820556640625,0.09799575805664062,1.5494277477264404,0.24476484954357147,0.038665771484375,2.5344316959381104,7.108660611265805e-07,4.7633099721500205e-12,1.0,4.3020870199583783e-10,0.00010212838969891891
val_diff_000026,8.315703269208552e-14,25.332759857177734,7.470543550880393e-06,1.0,0.0,0.9505884647369385,0.9505884647369385,0.9944686889648438,0.8064351677894592,0.01689830794930458,0.005052916705608368,0.7864801287651062,0.07108394056558609,0.8014280200004578,1.3914278745651245,1.378985047340393,1.3914278745651245,2.197375535964966,1.613957166671753,1.482354760169983,0.5280153155326843,0.35870981216430664,0.05263519287109375,0.05263519287109375,0.0813140869140625,1.7426117658615112,0.2294236272573471,0.03020477294921875,2.692093849182129,6.537512149407121e-07,3.31623509035317e-12,0.0,3.5785882590566587e-10,0.00010177356307394803
val_diff_000027,8.465912026316483e-14,25.332759857177734,5.346950729290256e-06,1.0000001192092896,-1.1920928955078125e-07,0.7724463939666748,0.7724463939666748,0.9884703159332275,0.9092503190040588,0.00471236277371645,0.0012460264842957258,0.4805234372615814,0.03529924154281616,0.9410994052886963,0.363619327545166,0.3536616861820221,0.363619327545166,0.20133209228515625,0.3966822624206543,0.4487004578113556,0.6592676639556885,0.49172207713127136,0.013702392578125,0.013702392578125,0.026622772216796875,1.0081392526626587,0.11705726385116577,0.013591766357421875,1.958742618560791,5.283831683300377e-07,1.1621831969010898e-12,0.0,1.6624034093748463e-10,0.00010082777589559555
val_diff_000028,7.842858307238743e-14,25.332759857177734,7.88110810390208e-06,1.0,0.0,0.874707818031311,0.874707818031311,0.9961931109428406,0.878761351108551,0.014975364319980145,0.00367619632743299,0.6003873348236084,0.06063172593712807,0.7919635772705078,1.019576072692871,1.021136999130249,1.019576072692871,1.1727180480957031,2.698854923248291,1.082921028137207,0.5554248690605164,0.38449013233184814,0.053348541259765625,0.053348541259765625,0.08639144897460938,1.5874006748199463,0.2309730499982834,0.03360748291015625,2.57060170173645,6.637918659180286e-07,3.5090838654966428e-12,0.0,3.997496222929442e-10,0.000101979159808252
val_diff_000029,8.232235287333398e-14,25.332759857177734,6.5374952100683e-06,1.0,0.0,0.580803394317627,0.580803394317627,0.9941297173500061,0.9142307043075562,0.006600341759622097,0.0014792970614507794,0.5265584588050842,0.03846175968647003,0.906179666519165,0.35742712020874023,0.3576359450817108,0.35742712020874023,0.18756331503391266,1.6571389436721802,0.4330858290195465,0.5375910997390747,0.36760658025741577,0.025409698486328125,0.025409698486328125,0.040058135986328125,1.706198811531067,0.1594042330980301,0.014892578125,2.689805269241333,5.496734161170025e-07,2.1057897179460605e-12,0.0,2.411806032664998e-10,0.00010119871876668185
val_diff_000030,7.790761715224456e-14,25.332759857177734,8.295136467495468e-06,1.0,0.0,0.9377660751342773,0.9431294202804565,0.9377660751342773,0.9172071814537048,0.013132555410265923,0.0032416924368590117,0.44110995531082153,0.05693595111370087,0.8353922963142395,0.19240310788154602,0.17246368527412415,0.19240310788154602,0.10973220318555832,0.1577611267566681,0.33125853538513184,0.6617678999900818,0.49450910091400146,0.041263580322265625,0.041263580322265625,0.081146240234375,1.0100849866867065,0.2031344175338745,0.040851593017578125,1.986366629600525,6.963864507270046e-07,3.956608044669574e-12,1.0,4.717735646586618e-10,0.00010233168723061681
val_diff_000031,7.186975624004499e-14,25.332759857177734,9.945060810423456e-06,1.0000001192092896,-1.1920928955078125e-07,0.8457354307174683,0.8457354307174683,0.9761947393417358,0.9241155982017517,0.019647136330604553,0.003973860759288073,0.4631093144416809,0.06303863972425461,0.6992149353027344,0.8901638388633728,0.8907951712608337,0.8901638388633728,0.8399598598480225,1.5450812578201294,0.9164932370185852,0.5288755297660828,0.35950425267219543,0.0859527587890625,0.0859527587890625,0.13342666625976562,1.7535995244979858,0.2931770086288452,0.049015045166015625,2.7221574783325195,8.269918225778383e-07,8.339940717194683e-12,0.0,7.346383501527498e-10,0.00010360810119891539
val_diff_000032,9.208665053368412e-14,21.075008392333984,5.464692549139727e-06,1.0,0.0,0.5637067556381226,0.9682412147521973,0.5637067556381226,0.9192855358123779,0.0036308576818555593,0.0010566491400822997,0.43241599202156067,0.032506294548511505,0.9570871591567993,0.5327171683311462,0.5278677940368652,0.5327171683311462,0.4119088053703308,0.8289440274238586,0.6418012380599976,0.6608546376228333,0.4934898316860199,0.01053619384765625,0.01053619384765625,0.02059173583984375,1.005826711654663,0.10264601558446884,0.01047515869140625,1.9657683372497559,5.21804054187669e-07,1.4477727827352793e-12,1.0,1.716751046876297e-10,0.00010085472604259849
val_diff_000033,8.81900618070891e-14,21.075008392333984,7.122257102309959e-06,1.0000001192092896,-1.1920928955078125e-07,0.6828937530517578,0.6828937530517578,0.995204746723175,0.9037443995475769,0.008311750367283821,0.002197511261329055,0.5098215937614441,0.046877726912498474,0.8864983916282654,0.32693687081336975,0.3226964473724365,0.32693687081336975,0.20841524004936218,0.6119961142539978,0.45652520656585693,0.5707755088806152,0.3993602693080902,0.029369354248046875,0.029369354248046875,0.04872894287109375,1.491187334060669,0.17137491703033447,0.019695281982421875,2.4741430282592773,5.876034379070916e-07,2.3871286891630206e-12,0.0,3.279729821059618e-10,0.0001016266323858872
